0.08141247	0.1197517	0.1406291	0.1499208	0.1481362	0.1540352	0.1484739	0.1707253	0.1243958	0.1445796	0.0876276	0.07158999	0.03741657	0.05428135	0.05378607	0.06794079	0.0565462	0.05846965	0.06139048	0.09093118	0.06631327	0.03089996	0.1038309	0.0999558	0.09133934	0.1302998	0.1206358	0.1506688	0.1351367	0.1555209	0.1498471	0.1548939	0.1294579	0.1667344	0.1409547	0.1442701	0.176677	0.1248845	0.1172802	0.1693437	0.08186205	0.0742405	0.07619145	0.05160113	0.05737547	0.06036604	0.04591183	0.04166104	0.05728806	0.06691395	0.1078747	0.1204	0.1418907	0.09921214	0.1113457	0.05571045	0.05637641	0.07812368	0.07036482	0.06964975	0.0728925	0.07310978	0.08107443	0.05027299	0.07135388	0.05378719	0.06965842	0.07199304	0.06782106	0.05481577	0.06198567	0.06546759	0.05536431	0.06717373	0.0622977	0.0618607	0.07443975	0.06826928	0.02521172	0.05677309	0.0702311	0.04640368	0.093551	0.07544608	0.06620289	0.05651932	0.05214103	0.06939924	0.101606	0.08458193	0.1015721	0.094925	0.1183745	0.09760131	0.07765182	0.08101815	0.06936775	0.1549577	0.1486868	0.1321216	0.1041765	0.1167943	0.0770807	0.06770995	0.09047498	0.0822726	0.07672627	0.08320706	0.05796146	0.07303623	0.06915313	0.08547123	0.06308193	0.0729379	0.08567575	0.06689965	0.05062765	0.08144233	0.07860062	0.07312054	0.06610009	0.06717437	0.05450564	0.07303281	0.05298064	0.07612489	0.07006806	0.09517592	0.09102329	0.1085466	0.1270614	0.120992	0.07278213	0.07741063	0.06334477	0.07041971	0.08244797	0.05838908	0.07892479	0.06780638	0.05061493	0.06702833	0.08263534	0.07870095	0.1014825	0.1110888	0.1143546	0.1241532	0.1240028	0.09265633	0.07435278	0.08642436	0.06681406	0.07609082	0.05808895	0.06979718	0.06931666	0.0654324	0.05194692	0.07554342	0.06360733	0.07862264	0.08973881	0.05748394	0.08280763	0.08696998	0.0600129	0.06639806	0.090887	0.08303863	0.05901504	0.08545799	0.1025691	0.1054673	0.09008205	0.1096452	0.1018119	0.1169677	0.08768083	0.0941881	0.09672449	0.1030542	0.1425436	0.1206005	0.09470055	0.08835999	0.08359216	0.08254553	0.05372186	0.06263377	0.07071257	0.07692133	0.05976905	0.06908335	0.07626405	0.07771704	0.07320998	0.07067045	0.06090825	0.06307961
0.1483505	0.1377961	0.1420784	0.1647375	0.164914	0.1708218	0.1729991	0.1809351	0.1464034	0.1115548	0.08410057	0.07276808	0.08153629	0.05424447	0.05815738	0.06318242	0.07434542	0.07494456	0.06332687	0.06257829	0.07190763	0.08427773	0.05250342	0.08944193	0.09722483	0.1103893	0.1276943	0.1682532	0.1383781	0.1510292	0.1474057	0.1647187	0.1748434	0.1273759	0.1023698	0.09546708	0.1071489	0.112754	0.126822	0.1075643	0.08372853	0.06817796	0.07773434	0.07646949	0.06714783	0.06941813	0.07935835	0.0771951	0.08055656	0.1029267	0.1081837	0.1075267	0.08870547	0.1070739	0.09692816	0.08204567	0.08078502	0.08071792	0.07372085	0.07833586	0.07153682	0.07185387	0.06875988	0.07280105	0.06544512	0.0700776	0.07145462	0.07686904	0.06444396	0.07509224	0.0809324	0.06569737	0.06220514	0.07549076	0.08339336	0.06459439	0.06828452	0.07581919	0.05823009	0.06713389	0.0668619	0.06924552	0.05858254	0.0676535	0.06464587	0.08550748	0.07844262	0.09029341	0.1055705	0.1005181	0.09234745	0.1349479	0.1338789	0.1214394	0.1152776	0.07668965	0.05643268	0.09193321	0.09991222	0.1194266	0.1143321	0.08691266	0.06384	0.06931613	0.08354729	0.1482148	0.1389631	0.1124563	0.07074134	0.0752973	0.07210134	0.05154328	0.06455875	0.07530272	0.05953862	0.06720156	0.06627871	0.0692551	0.06642364	0.07733546	0.07738339	0.058892	0.07578178	0.08364357	0.06631423	0.06710451	0.08287347	0.06548447	0.08935021	0.1019259	0.1023719	0.1109394	0.121541	0.08011235	0.08720973	0.05225398	0.06717542	0.07097342	0.07041913	0.07133004	0.04339902	0.05837272	0.06943867	0.08024984	0.09499422	0.1135339	0.1398796	0.1740318	0.1514075	0.08742591	0.07968607	0.07709501	0.07058152	0.0573138	0.06858131	0.0783931	0.07703029	0.07897964	0.06184794	0.06826299	0.05828787	0.05990539	0.08067853	0.09145415	0.08185075	0.07051586	0.05944595	0.05905819	0.08096365	0.0721593	0.08063422	0.07489195	0.08043485	0.09784756	0.1281228	0.1116433	0.108777	0.1005764	0.08498523	0.08521439	0.11985	0.09453505	0.1153427	0.1168466	0.1196169	0.1097168	0.07933823	0.08432865	0.08548416	0.09152855	0.06660339	0.06801263	0.07499735	0.08270257	0.07100341	0.07906492	0.06961028	0.04299916	0.07401705	0.06451109
0.1296263	0.1368761	0.1515824	0.1661212	0.1850137	0.1849951	0.1760078	0.1553316	0.1389703	0.1026026	0.07291993	0.06597184	0.05830252	0.04840288	0.08417057	0.05828194	0.06786667	0.05218367	0.07728586	0.05372465	0.087536	0.0817503	0.08441415	0.08227066	0.0564459	0.09107878	0.1346257	0.1414168	0.1207218	0.1697473	0.1626539	0.1741218	0.1709391	0.1843835	0.1141005	0.1092633	0.09740903	0.1041169	0.1303573	0.1485747	0.06475387	0.08074867	0.08281263	0.0711325	0.09452697	0.07637397	0.06604795	0.07319624	0.08465764	0.0838855	0.1064001	0.1105419	0.134827	0.1260864	0.11816	0.0859484	0.116848	0.1027539	0.06209868	0.06188179	0.06899826	0.06542984	0.07854567	0.06292463	0.08336447	0.07577735	0.07315003	0.06812741	0.08644776	0.07608922	0.06821991	0.07575974	0.06131372	0.0830739	0.04819209	0.05216307	0.06149309	0.08257358	0.07543607	0.07539109	0.08756692	0.06364412	0.05831844	0.06779023	0.05424405	0.06716656	0.0878957	0.07081175	0.09267813	0.08308271	0.1139522	0.1013902	0.1362442	0.1337273	0.1033469	0.08958114	0.07330703	0.08528477	0.07687771	0.09478134	0.07682684	0.07697205	0.06897115	0.06842163	0.08700732	0.09389786	0.09707216	0.1050005	0.07996092	0.06488246	0.07699687	0.05340828	0.06060852	0.07879385	0.07161008	0.07115945	0.07038511	0.07492578	0.06731183	0.06582839	0.06718064	0.06037616	0.07665993	0.06430143	0.07719671	0.07944909	0.08556466	0.08057083	0.07781901	0.1017833	0.1161676	0.1248465	0.128368	0.09263921	0.07524121	0.07650536	0.08225476	0.05140638	0.06757966	0.06758991	0.07041497	0.07820268	0.07781147	0.08809315	0.09248864	0.1012445	0.1008384	0.1133866	0.08077344	0.07638831	0.06088619	0.06331676	0.07526897	0.09376715	0.07153076	0.07746838	0.07281601	0.07214521	0.07822162	0.05675374	0.07471535	0.05899896	0.08083413	0.07870193	0.06417052	0.08008784	0.07623946	0.06913392	0.09595312	0.07842708	0.08697361	0.09027815	0.0808742	0.07966516	0.07902192	0.1080791	0.1081974	0.111805	0.1226934	0.1028177	0.09494127	0.09835849	0.1269594	0.1497029	0.149591	0.1415193	0.129338	0.09521632	0.08579244	0.07618868	0.08047787	0.05886909	0.05744121	0.09407866	0.05941433	0.06256078	0.06384019	0.07435882	0.07258548	0.06826899
0.1163145	0.1326383	0.1775893	0.1348179	0.1354811	0.1189146	0.162782	0.1635244	0.08887309	0.05815581	0.08302853	0.08144576	0.09149435	0.07786057	0.0864471	0.05660596	0.08093236	0.09338076	0.06303625	0.06228461	0.07747794	0.06911682	0.05960536	0.08894232	0.1011987	0.1166968	0.1187592	0.1194734	0.1407572	0.1612068	0.1615073	0.1625885	0.1621831	0.1591567	0.1692125	0.161512	0.08179193	0.1204132	0.1203979	0.1122912	0.09483684	0.08549416	0.06806932	0.07812885	0.06448104	0.07621003	0.08257385	0.09705506	0.07707005	0.08795942	0.163878	0.1393919	0.1217733	0.1307814	0.1223503	0.09910859	0.1095001	0.11128	0.08344312	0.09335802	0.08491912	0.07238575	0.08523493	0.0759875	0.09131331	0.0651399	0.08782435	0.05804259	0.08616347	0.09360448	0.0746226	0.06353763	0.06913015	0.06612342	0.08161432	0.06810953	0.0614361	0.06477314	0.05067105	0.06357609	0.07273168	0.07733284	0.09369813	0.07238029	0.07995571	0.08993693	0.08094165	0.09060164	0.07941907	0.08778507	0.0957098	0.1105543	0.1024581	0.1342486	0.09779891	0.08776166	0.09640433	0.07906663	0.1015721	0.08626743	0.08671389	0.09814555	0.07214891	0.07641222	0.0897074	0.0930416	0.1055865	0.1429498	0.1218582	0.07634364	0.0791829	0.08490212	0.05863114	0.06467325	0.06254046	0.07272365	0.08447051	0.06029889	0.08488959	0.08540478	0.09033058	0.08681479	0.06218142	0.06801241	0.06597519	0.05972887	0.06521957	0.08142876	0.09202402	0.1089252	0.1146571	0.1108935	0.1268845	0.1061853	0.08292753	0.07082823	0.05909546	0.07743197	0.06469587	0.06389162	0.0682303	0.07797961	0.07494065	0.08720703	0.09441669	0.1161354	0.09021403	0.08583958	0.08484274	0.08770468	0.08374536	0.0672431	0.07489843	0.08776209	0.07565747	0.08439025	0.08114322	0.102147	0.08005791	0.07321122	0.06649851	0.06720334	0.07205959	0.0748482	0.08283962	0.07313799	0.08593588	0.06505361	0.07261337	0.07056861	0.08653151	0.08486044	0.06755139	0.07969829	0.08781912	0.09238503	0.1067399	0.1129192	0.1329291	0.1135735	0.1143551	0.1128772	0.1599925	0.1482422	0.1610808	0.1727737	0.1373546	0.08527666	0.09057428	0.06504413	0.08116949	0.08023172	0.06400545	0.06863236	0.06989323	0.07989857	0.05533408	0.07532699	0.07517838	0.08106901
0.142602	0.1385313	0.1586916	0.1266436	0.1618261	0.1450585	0.134901	0.1121479	0.08204461	0.08977553	0.05987456	0.08784581	0.09894157	0.07811868	0.1074786	0.08049399	0.09344625	0.09165748	0.09012575	0.08569451	0.08667814	0.08001046	0.06234995	0.08452612	0.1122141	0.1185006	0.1247658	0.1271439	0.140913	0.1540117	0.1903966	0.1653795	0.1479957	0.1556797	0.1533849	0.122091	0.1374819	0.1358787	0.1229565	0.1075563	0.07039247	0.09099098	0.09461997	0.07265567	0.0825896	0.101671	0.07261198	0.08624111	0.1043338	0.1027437	0.1568973	0.1749951	0.1606114	0.1341088	0.1170335	0.1425065	0.1311853	0.1175618	0.0726972	0.06764167	0.08545711	0.07395813	0.08194315	0.09862865	0.07267893	0.1052356	0.100331	0.0707315	0.07997502	0.07227263	0.07802889	0.08877844	0.06597828	0.08427815	0.0738053	0.08970898	0.07330377	0.08419636	0.08990643	0.09685865	0.08353924	0.08742976	0.08829149	0.1141225	0.1272149	0.1048913	0.0841846	0.08143765	0.09132818	0.08049263	0.09807889	0.1231998	0.111256	0.101105	0.112066	0.08527628	0.08283128	0.09698627	0.1099055	0.1049426	0.08387325	0.08179531	0.08880132	0.08633413	0.08647872	0.101984	0.09143945	0.1136732	0.1214481	0.1036603	0.08593641	0.06527168	0.07606759	0.07337668	0.08467452	0.08866905	0.07397291	0.06977391	0.08218284	0.1015499	0.1349917	0.1088352	0.08798906	0.06764102	0.06518487	0.05714126	0.07700752	0.08465575	0.09606641	0.08868318	0.129185	0.1618663	0.1458628	0.1115768	0.1040242	0.09269062	0.08508245	0.07048673	0.08648474	0.09295905	0.08230238	0.08915261	0.09448448	0.09101029	0.08586264	0.09958933	0.1047768	0.09313395	0.09223241	0.1053646	0.1050504	0.08130282	0.0779725	0.1004865	0.0747579	0.07839199	0.07397424	0.07563809	0.06755506	0.07667574	0.08805785	0.08707951	0.07944059	0.08759997	0.08885507	0.08493986	0.08528175	0.07035899	0.08159985	0.08335942	0.07227663	0.08670001	0.08932448	0.06001911	0.07610416	0.08173752	0.07732572	0.1082211	0.1109171	0.1120882	0.1243442	0.1376089	0.1448208	0.1397464	0.1541839	0.1911247	0.1375811	0.1389764	0.1019639	0.09888183	0.09097853	0.06654284	0.08200814	0.0803493	0.08213308	0.0749329	0.07384856	0.08520702	0.07623588	0.08558305
0.1554871	0.1555864	0.1328649	0.1906546	0.165452	0.1437265	0.1555051	0.09609108	0.07914786	0.06040913	0.08206254	0.08728291	0.1449329	0.09436914	0.1246033	0.1263035	0.09540101	0.08839321	0.08538195	0.05968556	0.0704309	0.0778401	0.09525163	0.08343621	0.1233261	0.08327226	0.09498589	0.1249978	0.1447222	0.1293429	0.1445664	0.16193	0.1756658	0.1434868	0.1576386	0.1265736	0.1408458	0.1428683	0.1798592	0.1015829	0.08376466	0.08139642	0.08089211	0.09508479	0.1012702	0.08409212	0.09173944	0.07334077	0.08492469	0.2519015	0.1439309	0.1361685	0.1341639	0.1412071	0.1341617	0.1989155	0.1637524	0.118726	0.1105242	0.09959264	0.08263888	0.07706583	0.09143462	0.08891974	0.08518933	0.08516413	0.07825146	0.08594726	0.08023939	0.07767067	0.08019577	0.07542721	0.07739712	0.07681663	0.087417	0.08207169	0.09128805	0.07458419	0.07910406	0.06890036	0.08629767	0.08744225	0.09747381	0.1211018	0.1130311	0.113719	0.1559917	0.1052322	0.07668265	0.1012043	0.1049671	0.1053202	0.119637	0.101415	0.0910717	0.08737199	0.07758244	0.0913553	0.09417833	0.1173901	0.08439419	0.07466241	0.08356136	0.06024389	0.07625372	0.1273784	0.09849734	0.09972592	0.1101058	0.09240697	0.07571437	0.08895776	0.0636978	0.07040388	0.08924684	0.08900269	0.06837109	0.08460327	0.07861863	0.075464	0.1213773	0.09376948	0.09583853	0.08312451	0.08040341	0.06644548	0.07709501	0.08803618	0.08885566	0.1010907	0.133633	0.1356582	0.137864	0.134061	0.1674101	0.1278862	0.1018688	0.0857089	0.08362534	0.08207289	0.08754744	0.07952993	0.07196397	0.08933021	0.1020143	0.09641258	0.1031818	0.07685073	0.09716903	0.1174876	0.1254434	0.1312265	0.08896607	0.08516715	0.0631316	0.08268808	0.07736503	0.08263807	0.08239582	0.07794304	0.06593196	0.0848617	0.08405865	0.0728223	0.08243445	0.07307085	0.07963128	0.07690081	0.08076379	0.06241183	0.07626022	0.07644265	0.05562508	0.08376291	0.07160241	0.07754949	0.07802759	0.07834762	0.08633405	0.09558976	0.1218511	0.1301226	0.1143826	0.1378441	0.1621439	0.2078576	0.1822874	0.1451898	0.1001824	0.0943236	0.07227615	0.07975437	0.07245121	0.07269501	0.08108173	0.09341837	0.05949901	0.06771083	0.08719379	0.08272407
0.1169863	0.126868	0.1149994	0.136551	0.1451704	0.1424771	0.1086001	0.09655491	0.08128071	0.08699979	0.0915803	0.1024087	0.1032792	0.1227427	0.1284434	0.1359592	0.1093636	0.1028481	0.06313436	0.06426456	0.0686688	0.06896111	0.08474463	0.06672313	0.08382272	0.07766341	0.09143845	0.1023344	0.1148782	0.1341059	0.1318586	0.1608512	0.1220936	0.1282703	0.1452561	0.1271331	0.1268395	0.1327767	0.1266194	0.1563902	0.09417424	0.0651569	0.08434936	0.06682258	0.08150121	0.08628252	0.08055029	0.06734945	0.1293948	0.1265333	0.1754745	0.1729339	0.168414	0.1673651	0.2081594	0.1635741	0.1444424	0.1659653	0.1486436	0.1145544	0.0979521	0.07860092	0.06504772	0.06775789	0.07958198	0.1030402	0.1073696	0.1456203	0.1200111	0.09603205	0.07764897	0.07996575	0.04647316	0.06916275	0.07733427	0.06952098	0.0684808	0.07207621	0.06541562	0.06833117	0.07392486	0.07507789	0.1025637	0.09518774	0.09520788	0.1368088	0.1499373	0.1172102	0.09566719	0.08352911	0.1230137	0.1081638	0.1050917	0.08841092	0.07938548	0.09243265	0.0871547	0.08395921	0.09185951	0.08167712	0.07806908	0.07987813	0.08724937	0.06696672	0.08440623	0.08696433	0.09347396	0.08298828	0.05982686	0.0753601	0.05129208	0.06897909	0.06890698	0.05831773	0.08266861	0.07644564	0.0776865	0.0709369	0.07549218	0.06344771	0.07636034	0.0911794	0.09718153	0.09963971	0.0769674	0.06591801	0.07111244	0.07261065	0.08421803	0.08293884	0.09349099	0.1243121	0.1193301	0.133244	0.1320349	0.1359713	0.1187308	0.1076233	0.08242598	0.08950848	0.08152337	0.06960759	0.1015397	0.05286969	0.08014682	0.09136267	0.08973512	0.0951562	0.1256767	0.1323727	0.1506639	0.1527668	0.1877563	0.09739213	0.08356045	0.07245942	0.07454455	0.08234167	0.07995422	0.05531252	0.07959582	0.0678042	0.06788912	0.07957162	0.07553891	0.08301635	0.05926096	0.07482098	0.06316807	0.07418936	0.0774235	0.07394296	0.06808524	0.07344717	0.07221356	0.07670344	0.06941395	0.09702235	0.09418184	0.1226746	0.1244076	0.1297188	0.1482019	0.1361611	0.1636193	0.1509325	0.1605494	0.1379014	0.09753663	0.08540068	0.06804237	0.06423509	0.07042994	0.06826542	0.07679682	0.05403153	0.07231392	0.0666219	0.08460083	0.06297947
0.1406831	0.1269063	0.1034356	0.1276021	0.180738	0.1020647	0.09448953	0.06983587	0.09752593	0.07710247	0.06390562	0.1016813	0.09728839	0.1199506	0.1363408	0.1302149	0.1159478	0.07617963	0.08299405	0.09097276	0.06643926	0.06956183	0.08548032	0.08199227	0.08374029	0.07551722	0.08404481	0.09598132	0.07438642	0.09648205	0.09576674	0.1044919	0.09649601	0.1105287	0.1043416	0.1057102	0.1261356	0.1176729	0.1315812	0.1459595	0.1283638	0.09220201	0.08680786	0.07768606	0.08232566	0.104468	0.09077786	0.09092868	0.1106086	0.1686107	0.1626549	0.1608711	0.193156	0.1615427	0.1702832	0.1813787	0.1722189	0.201683	0.1359922	0.1009016	0.1206916	0.08863301	0.09150932	0.09134646	0.1060145	0.1443823	0.1008358	0.162743	0.1215067	0.08603727	0.07460897	0.07453032	0.09802554	0.06221509	0.07011694	0.07206315	0.07709804	0.0739181	0.07505533	0.08495188	0.08570777	0.06853326	0.09074253	0.1063471	0.09004983	0.1401321	0.1535448	0.1357522	0.1255969	0.09343315	0.1126913	0.1173118	0.1017653	0.08100152	0.07519255	0.08544195	0.07668723	0.08337309	0.07727129	0.09069138	0.05587567	0.07317682	0.07960564	0.07137642	0.05941984	0.09521645	0.06987802	0.06491285	0.08963	0.07091499	0.07577442	0.06364902	0.05929608	0.06372017	0.08426414	0.07375891	0.08186588	0.0669387	0.07608032	0.06331003	0.09178875	0.09389226	0.07336589	0.06698342	0.0639991	0.07557949	0.07862826	0.06509889	0.07284091	0.07768297	0.07091929	0.09078304	0.09373942	0.08420774	0.1309318	0.1103167	0.1227916	0.1156325	0.09831893	0.08988776	0.07714998	0.07112322	0.07019368	0.06831598	0.07929532	0.05183899	0.08704785	0.08615383	0.1133113	0.1381117	0.1675648	0.1563466	0.1610737	0.1281101	0.09658988	0.09516123	0.08261329	0.05880279	0.09969574	0.06713562	0.074729	0.07646622	0.07921611	0.06996756	0.05971131	0.07612604	0.05982287	0.08203027	0.07306216	0.07022551	0.07684896	0.07642509	0.05642958	0.06342864	0.07694979	0.08338164	0.07450143	0.0898608	0.08734781	0.09716201	0.100612	0.1168723	0.1320698	0.1282882	0.1500246	0.1725151	0.1337023	0.123662	0.1181954	0.07599648	0.07081749	0.06686902	0.07116673	0.08894313	0.07620137	0.07299748	0.06456709	0.07340718	0.07373532	0.05787304
0.1065235	0.08982753	0.06378185	0.1401852	0.1602205	0.07492788	0.06648718	0.07836481	0.08443994	0.09156182	0.08743908	0.06464532	0.08248045	0.09602805	0.1234275	0.130586	0.08240629	0.08139914	0.08282243	0.07590811	0.07303261	0.06686635	0.1007852	0.08206593	0.09330295	0.06511636	0.08771424	0.07725982	0.07299793	0.0607217	0.1333529	0.08797645	0.05948694	0.08521662	0.07235385	0.07904386	0.112174	0.1149611	0.1175257	0.09771826	0.1513613	0.1372809	0.0773515	0.06477468	0.09897217	0.09134784	0.08163102	0.114287	0.08867077	0.1204179	0.1457141	0.2050029	0.1590671	0.1625437	0.1813262	0.13055	0.1835044	0.1726869	0.1913375	0.1654493	0.1420332	0.09542332	0.08545531	0.09257741	0.1059005	0.1090394	0.1427519	0.1546324	0.129214	0.1036897	0.0772364	0.07717612	0.07120541	0.07117725	0.06438541	0.07745577	0.08741459	0.0734892	0.09184163	0.07140434	0.08170009	0.08074472	0.07477469	0.09440644	0.1241379	0.124301	0.1386295	0.126245	0.09923197	0.07928662	0.1047083	0.1020777	0.09225721	0.08384016	0.05221155	0.06615732	0.06010035	0.05996916	0.08857591	0.09370161	0.076464	0.06761002	0.06810592	0.08543221	0.0734194	0.08426582	0.08153219	0.07372804	0.08012586	0.08116103	0.07399997	0.07216174	0.06976948	0.08580799	0.06915199	0.07884241	0.05876876	0.07850005	0.06172265	0.06212464	0.08324309	0.07976092	0.07565378	0.06747816	0.07459891	0.06654875	0.06683194	0.08024603	0.06412281	0.07124645	0.06876871	0.08840937	0.1150682	0.138721	0.1144606	0.1223157	0.1536215	0.1199854	0.06616124	0.07480508	0.06209322	0.07882175	0.06437473	0.07698143	0.07013015	0.07173155	0.08777331	0.07580341	0.1151433	0.1280078	0.1765913	0.1790607	0.128359	0.1414778	0.09015981	0.0798365	0.05915067	0.06966513	0.07826749	0.08216205	0.07246857	0.06768869	0.08106238	0.08387199	0.07164491	0.06294212	0.06339671	0.07911599	0.08048882	0.07665338	0.06593726	0.06725808	0.08710043	0.07475249	0.07351078	0.07645527	0.08689011	0.09184801	0.09511533	0.09317709	0.098711	0.1210172	0.1336199	0.129908	0.1605108	0.1449037	0.0982965	0.09614211	0.06608704	0.07808195	0.0699233	0.08983907	0.0715175	0.07060198	0.08205993	0.08264904	0.06645373	0.08297618	0.08235117	0.05886672
0.06792731	0.08824137	0.08012312	0.0756982	0.0906919	0.1003291	0.08627141	0.07301783	0.08424535	0.06536727	0.06002011	0.07301584	0.08684545	0.08937852	0.07202744	0.07706571	0.07915158	0.08310501	0.08012801	0.07894431	0.07631644	0.0617616	0.08297498	0.05446995	0.07645325	0.07599755	0.07832878	0.07926329	0.08152806	0.08763783	0.1108434	0.105923	0.06676188	0.09428773	0.09330067	0.09281453	0.1001412	0.09366638	0.1246447	0.112232	0.1390191	0.1248105	0.09469791	0.08369636	0.0812185	0.06586442	0.09695111	0.09255888	0.1156339	0.1650018	0.1665731	0.1466819	0.1787519	0.2013592	0.1957503	0.158318	0.1713096	0.1650005	0.1933435	0.1603415	0.2052302	0.1093599	0.08193097	0.07874125	0.1028333	0.09760594	0.1268417	0.1326207	0.08219368	0.07703154	0.09012035	0.06614891	0.06108577	0.07308203	0.08036474	0.06532574	0.09371246	0.07758817	0.0779673	0.07281644	0.0702161	0.07239636	0.0751314	0.08559229	0.1171175	0.1267134	0.1807427	0.1171902	0.08462822	0.0796863	0.1093479	0.1444974	0.1284094	0.07729488	0.07783739	0.06606613	0.07693842	0.07602606	0.08890449	0.06799753	0.07498091	0.09754818	0.07822836	0.07555274	0.08767923	0.09956292	0.05894737	0.07844986	0.08693658	0.06891795	0.05736635	0.07233411	0.06482396	0.09754121	0.0757084	0.09943168	0.08854365	0.07966767	0.08848383	0.06783749	0.078052	0.06651817	0.06832966	0.06861167	0.08121165	0.08677004	0.07227011	0.06579626	0.0821941	0.06172771	0.08394485	0.08040448	0.08126448	0.09401442	0.1126833	0.1721066	0.1499919	0.1123761	0.07027351	0.07923269	0.06857814	0.06173326	0.08126694	0.09157321	0.08999975	0.08741815	0.1047113	0.1183761	0.1327227	0.1437436	0.1361065	0.1663164	0.1437939	0.1796358	0.1006711	0.08460805	0.07720107	0.07839421	0.08773583	0.07734645	0.07870473	0.08139093	0.07820399	0.0667416	0.06743966	0.07508957	0.08381845	0.07677688	0.06988154	0.09299587	0.06261957	0.06995462	0.06765438	0.06091822	0.06692833	0.07777367	0.07761364	0.09165641	0.07992745	0.08157536	0.1208893	0.1184812	0.1230921	0.137189	0.1488328	0.1306593	0.1231275	0.08634459	0.100114	0.09148506	0.07690697	0.07408475	0.07625894	0.06643861	0.07765814	0.07024284	0.06596896	0.08402471	0.0709089	0.07971714
